$20.00	
2.00	30.46
4.00	42.55
6.00	111.1
8.00	76.92
10.00	160
12.00	2,000.00
14.00	100
18.00	2,000.00
20.00	19.99
24.00	27.39
26.00	285.71
$28.00	125
$30.00	132.45
$32.00	333.33
$34.00	2,000.00
$38.00	2,000.00
$40.00	149.25
$42.00	4,000.00
$44.00	6,666.67
$48.00	20,000.00
$50.00	6,666.67
$52.00	1,818.18
$54.00	1,538.46
$56.00	500
$58.00	20,000.00
$60.00	540.54
$64.00	1,666.67
$66.00	2,000.00
$68.00	20,000.00
$70.00	20,000.00
$72.00	20,000.00
$74.00	6,666.67
$78.00	476.19
$80.00	4,000.00
$84.00	10,000.00
$90.00	13,333.33
$94.00	20,000.00
$96.00	20,000.00
$100.00	209.75
$102.00	20,000.00
$106.00	10,000.00
$112.00	20,000.00
$114.00	20,000.00
$116.00	20,000.00
$118.00	20,000.00
$120.00	314.96
$124.00	13,333.33
$130.00	6,666.67
$132.00	10,000.00
$134.00	20,000.00
$136.00	5,000.00
$138.00	20,000.00
$140.00	40,000.00
$144.00	5,000.00
$150.00	4,000.00
$154.00	20,000.00
$160.00	13,333.33
$162.00	10,000.00
$166.00	200,000.00
$168.00	40,000.00
$170.00	13,333.33
$178.00	200,000.00
$180.00	20,000.00
$188.00	200,000.00
$192.00	10,000.00
$198.00	20,000.00
$200.00	253.81
$210.00	20,000.00
$212.00	20,000.00
$214.00	40,000.00
$218.00	40,000.00
$230.00	40,000.00
$240.00	5,714.29
$244.00	20,000.00
$248.00	40,000.00
$250.00	20,000.00
$260.00	20,000.00
$262.00	20,000.00
$268.00	20,000.00
$270.00	20,000.00
$272.00	50,000.00
$296.00	5,000.00
$300.00	306.75
$318.00	200,000.00
$336.00	20,000.00
$360.00	14,285.71
$400.00	374.46
$402.00	20,000.00
$424.00	2,222.22
$474.00	20,000.00
$480.00	2,000.00
$500.00	444.44
$510.00	40,000.00
$530.00	20,000.00
$536.00	40,000.00
$570.00	20,000.00
$600.00	769.23
$650.00	10,000.00
$660.00	10,000.00
$700.00	1,250.00
$720.00	10,000.00
$750.00	20,000.00
$760.00	20,000.00
$780.00	20,000.00
$800.00	10,000.00
$900.00	13,333.33
$960.00	40,000.00
$1,000.00	210.3
$1,072.00	1,000,000.00
$1,110.00	100,000.00
$1,200.00	27,027.03
$1,250.00	200,000.00
$1,260.00	100,000.00
$1,310.00	166,666.67
$1,340.00	20,000.00
$1,360.00	100,000.00
$1,400.00	40,000.00
$1,500.00	3,921.57
$1,660.00	1,000,000.00
$1,700.00	20,000.00
$1,880.00	1,000,000.00
$2,000.00	16,666.67
$2,040.00	1,000,000.00
$2,200.00	1,000,000.00
$2,370.00	1,000,000.00
$2,620.00	166,666.67
$2,820.00	1,000,000.00
$3,000.00	500,000.00
$3,200.00	1,000,000.00
$3,500.00	1,000,000.00
$3,760.00	1,000,000.00
$4,150.00	1,000,000.00
$9,400.00	1,000,000.00
$10,000.00	500,000.00
$100,000.00	2,000,000.00
