$10.00	
1.00	30.46
2.00	42.55
3.00	111.1
4.00	76.92
5.00	160
6.00	2,000.00
7.00	100
9.00	2,000.00
10.00	20.39
12.00	28.17
13.00	285.71
$14.00	125
$15.00	132.45
$16.00	333.33
$17.00	2,000.00
$19.00	2,857.14
$20.00	149.25
$21.00	4,000.00
$22.00	6,666.67
$24.00	20,000.00
$25.00	6,666.67
$26.00	1,818.18
$27.00	1,538.46
$28.00	2,000.00
$29.00	20,000.00
$30.00	540.54
$32.00	1,666.67
$33.00	2,000.00
$34.00	20,000.00
$35.00	20,000.00
$36.00	20,000.00
$37.00	6,666.67
$39.00	1,666.67
$40.00	4,000.00
$42.00	10,000.00
$45.00	13,333.33
$47.00	20,000.00
$48.00	20,000.00
$50.00	207.86
$51.00	20,000.00
$53.00	10,000.00
$56.00	20,000.00
$57.00	20,000.00
$58.00	20,000.00
$59.00	20,000.00
$60.00	314.96
$62.00	13,333.33
$65.00	6,666.67
$66.00	10,000.00
$67.00	20,000.00
$68.00	5,000.00
$69.00	20,000.00
$70.00	40,000.00
$72.00	5,000.00
$75.00	4,000.00
$77.00	20,000.00
$80.00	13,333.33
$81.00	10,000.00
$83.00	200,000.00
$84.00	40,000.00
$85.00	13,333.33
$89.00	200,000.00
$90.00	20,000.00
$94.00	200,000.00
$96.00	10,000.00
$99.00	20,000.00
$100.00	281.1
$105.00	20,000.00
$106.00	20,000.00
$107.00	40,000.00
$109.00	40,000.00
$115.00	40,000.00
$120.00	7,692.31
$122.00	20,000.00
$124.00	40,000.00
$125.00	20,000.00
$130.00	200,000.00
$131.00	20,000.00
$134.00	20,000.00
$135.00	20,000.00
$136.00	50,000.00
$148.00	5,000.00
$150.00	306.75
$159.00	200,000.00
$168.00	20,000.00
$180.00	14,285.71
$200.00	73.64
$201.00	20,000.00
$212.00	2,222.22
$237.00	20,000.00
$240.00	2,000.00
$250.00	444.44
$255.00	40,000.00
$265.00	20,000.00
$268.00	40,000.00
$285.00	20,000.00
$300.00	769.23
$325.00	10,000.00
$330.00	10,000.00
$350.00	1,538.46
$360.00	10,000.00
$375.00	20,000.00
$380.00	20,000.00
$390.00	20,000.00
$400.00	10,000.00
$450.00	13,333.33
$480.00	40,000.00
$500.00	1,687.76
$536.00	1,000,000.00
$555.00	100,000.00
$600.00	3,816.79
$625.00	200,000.00
$630.00	100,000.00
$655.00	166,666.67
$670.00	20,000.00
$680.00	100,000.00
$700.00	40,000.00
$750.00	3,921.57
$830.00	1,000,000.00
$850.00	20,000.00
$940.00	1,000,000.00
$1,000.00	20,202.02
$1,020.00	1,000,000.00
$1,100.00	1,000,000.00
$1,185.00	1,000,000.00
$1,310.00	166,666.67
$1,410.00	1,000,000.00
$1,500.00	500,000.00
$1,600.00	1,000,000.00
$1,750.00	1,000,000.00
$1,880.00	1,000,000.00
$2,075.00	1,000,000.00
$4,700.00	1,000,000.00
$5,000.00	500,000.00
$50,000.00	2,000,000.00
