$2.00	
0.20	40
0.40	54.05
0.60	111.1
0.80	76.92
1.00	160
1.20	2,000.00
1.40	100
1.80	2,000.00
2.00	20.31
2.40	31.74
2.60	2,000.00
$2.80	125
$3.00	132.45
$3.20	111.11
$3.40	2,000.00
$3.80	2,000.00
$4.00	150.38
$4.20	4,000.00
$4.40	6,666.67
$4.80	20,000.00
$5.00	6,666.67
$5.20	1,818.18
$5.40	1,538.46
$5.60	500
$5.80	20,000.00
$6.00	540.54
$6.40	1,666.67
$6.60	2,000.00
$6.80	20,000.00
$7.00	20,000.00
$7.20	20,000.00
$7.40	6,666.67
$7.80	476.19
$8.00	4,000.00
$8.40	10,000.00
$9.00	13,333.33
$9.40	20,000.00
$9.60	20,000.00
$10.00	41.67
$10.20	20,000.00
$10.60	10,000.00
$11.20	20,000.00
$11.40	20,000.00
$11.60	20,000.00
$11.80	20,000.00
$12.00	275.86
$12.40	13,333.33
$13.00	6,666.67
$13.20	10,000.00
$13.40	20,000.00
$13.60	5,000.00
$13.80	20,000.00
$14.00	40,000.00
$14.40	5,000.00
$15.00	4,000.00
$15.40	20,000.00
$16.00	13,333.33
$16.20	10,000.00
$16.60	200,000.00
$16.80	40,000.00
$17.00	13,333.33
$17.80	200,000.00
$18.00	20,000.00
$18.80	200,000.00
$19.20	10,000.00
$19.80	20,000.00
$20.00	265.6
$21.00	20,000.00
$21.20	20,000.00
$21.40	40,000.00
$21.80	40,000.00
$23.00	40,000.00
$24.00	5,714.29
$24.40	20,000.00
$24.80	40,000.00
$25.00	20,000.00
$26.00	2,000.00
$26.20	20,000.00
$26.80	20,000.00
$27.00	2,000.00
$27.20	50,000.00
$29.60	5,000.00
$30.00	269.54
$31.80	200,000.00
$33.60	20,000.00
$36.00	14,285.71
$40.00	466.09
$40.20	20,000.00
$42.40	2,222.22
$47.40	20,000.00
$48.00	2,000.00
$50.00	400
$51.00	40,000.00
$53.00	20,000.00
$53.60	40,000.00
$57.00	20,000.00
$60.00	555.56
$65.00	10,000.00
$66.00	10,000.00
$70.00	952.38
$72.00	10,000.00
$75.00	20,000.00
$76.00	20,000.00
$78.00	20,000.00
$80.00	10,000.00
$90.00	13,333.33
$96.00	40,000.00
$100.00	761.9
$107.20	1,000,000.00
$111.00	100,000.00
$120.00	16,129.03
$125.00	200,000.00
$126.00	100,000.00
$131.00	166,666.67
$134.00	20,000.00
$136.00	100,000.00
$140.00	40,000.00
$150.00	2,000.00
$166.00	1,000,000.00
$170.00	20,000.00
$188.00	1,000,000.00
$200.00	3,853.56
$204.00	1,000,000.00
$220.00	1,000,000.00
$237.00	1,000,000.00
$262.00	166,666.67
$282.00	1,000,000.00
$300.00	500,000.00
$320.00	1,000,000.00
$350.00	1,000,000.00
$376.00	1,000,000.00
$415.00	1,000,000.00
$940.00	1,000,000.00
$1,000.00	500,000.00
$10,000.00	2,000,000.00
