$0.20	$0.50	$1.00	$2.00	$5.00	$10.00	
$0.20	$0.50	$1.00	$2.00	$5.00	$10.00	5.17
$0.60	$1.50	$3.00	$6.00	$15.00	$30.00	12.61
$1.00	$2.50	$5.00	$10.00	$25.00	$50.00	69.93
$2.40	$6.00	$12.00	$24.00	$60.00	$120.00	93.19
$5.00	$12.50	$25.00	$50.00	$125.00	$250.00	180.19
$10.00	$25.00	$50.00	$100.00	$250.00	$500.00	1188.12
$100.00	$250.00	$500.00	$1,000.00	$2,500.00	$5,000.00	28301.89
$6,000.00	$15,000.00	$30,000.00	$60,000.00	$150,000.00	$300,000.00	1500000
