$50.00	
5.00	30.46
10.00	42.55
15.00	111.1
20.00	76.92
25.00	160
30.00	2,000.00
35.00	100
45.00	2,000.00
50.00	20.17
60.00	27.39
65.00	285.71
$70.00	125
$75.00	132.45
$80.00	333.33
$85.00	2,000.00
$95.00	2,000.00
$100.00	149.25
$105.00	4,000.00
$110.00	6,666.67
$120.00	20,000.00
$125.00	6,666.67
$130.00	1,818.18
$135.00	1,538.46
$140.00	500
$145.00	20,000.00
$150.00	540.54
$160.00	1,666.67
$165.00	2,000.00
$170.00	20,000.00
$175.00	20,000.00
$180.00	20,000.00
$185.00	6,666.67
$195.00	476.19
$200.00	4,000.00
$210.00	10,000.00
$225.00	13,333.33
$235.00	20,000.00
$240.00	20,000.00
$250.00	209.75
$255.00	20,000.00
$265.00	10,000.00
$280.00	20,000.00
$285.00	20,000.00
$290.00	20,000.00
$295.00	20,000.00
$300.00	314.96
$310.00	13,333.33
$325.00	6,666.67
$330.00	10,000.00
$335.00	20,000.00
$340.00	5,000.00
$345.00	20,000.00
$350.00	40,000.00
$360.00	5,000.00
$375.00	4,000.00
$385.00	20,000.00
$400.00	13,333.33
$405.00	10,000.00
$415.00	200,000.00
$420.00	40,000.00
$425.00	13,333.33
$445.00	200,000.00
$450.00	20,000.00
$470.00	200,000.00
$480.00	10,000.00
$495.00	20,000.00
$500.00	213.2
$525.00	20,000.00
$530.00	20,000.00
$535.00	40,000.00
$545.00	40,000.00
$575.00	40,000.00
$600.00	5,714.29
$610.00	20,000.00
$620.00	40,000.00
$625.00	20,000.00
$650.00	20,000.00
$655.00	20,000.00
$670.00	20,000.00
$675.00	20,000.00
$680.00	50,000.00
$740.00	5,000.00
$750.00	306.75
$795.00	200,000.00
$840.00	20,000.00
$900.00	14,285.71
$1,000.00	598.62
$1,005.00	20,000.00
$1,060.00	2,222.22
$1,185.00	20,000.00
$1,200.00	2,000.00
$1,250.00	444.44
$1,275.00	40,000.00
$1,325.00	20,000.00
$1,340.00	40,000.00
$1,425.00	20,000.00
$1,500.00	645.16
$1,625.00	10,000.00
$1,650.00	10,000.00
$1,750.00	1,538.46
$1,800.00	10,000.00
$1,875.00	20,000.00
$1,900.00	20,000.00
$1,950.00	20,000.00
$2,000.00	10,000.00
$2,250.00	13,333.33
$2,400.00	40,000.00
$2,500.00	941.18
$2,680.00	1,000,000.00
$2,775.00	100,000.00
$3,000.00	3,816.79
$3,125.00	200,000.00
$3,150.00	100,000.00
$3,275.00	166,666.67
$3,350.00	20,000.00
$3,400.00	100,000.00
$3,500.00	40,000.00
$3,750.00	2,500.00
$4,150.00	1,000,000.00
$4,250.00	20,000.00
$4,700.00	1,000,000.00
$5,000.00	20,202.02
$5,100.00	1,000,000.00
$5,500.00	1,000,000.00
$5,925.00	1,000,000.00
$6,550.00	166,666.67
$7,050.00	1,000,000.00
$7,500.00	500,000.00
$8,000.00	1,000,000.00
$8,750.00	1,000,000.00
$9,400.00	1,000,000.00
$10,375.00	1,000,000.00
$23,500.00	1,000,000.00
$25,000.00	2,890.17
$250,000.00	2,000,000.00
